"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
-0.979204502142864,-0.918173882559635,-0.937925359021671,-0.942432662542971,-0.981564014659201,-0.934454140899676,-0.859018062345816,-1.04206830768297,-0.953280700457343,-0.953040863022484,-1.06872993230804,-1.07246282467243,-0.919401778692497,-0.864338892135706,-1.05348524791635,-1.07679456785699,-1.04272409859491,-0.928897357857942,-0.974332298532567,-1.02591198916417,-0.956769346541989,-0.932413938744366,-0.947307045839272,-1.02128739415088,-0.953562480250738,-0.99730598225014,-1.02610059999712,-0.890974735407265,-1.03147254698404,-1.00592834755792
-1.02913908177763,-0.96435012215817,-0.985622105842823,-0.990715664851413,-1.03027970777745,-0.981705171859164,-0.902260627859691,-1.09437634687338,-1.0011722550623,-1.00095512052644,-1.12261009366768,-1.12646733332562,-0.966368178882889,-0.907988121646976,-1.10617427194507,-1.13090638611618,-1.09546663376204,-0.975986651196431,-1.02329153665003,-1.07719884275906,-1.005077028294,-0.979450333739849,-0.994674787605233,-1.07211784966971,-1.00113496309757,-1.04784792268281,-1.0776788086417,-0.935879616218071,-1.08345451233537,-1.05674809758256
-1.07976609710123,-1.01114872386226,-1.03397633048117,-1.03967408025915,-1.07963522631877,-1.02960018360999,-0.946086724886684,-1.14738810209742,-1.04970824533207,-1.04951505967253,-1.17722175469133,-1.1812033735342,-1.013987688756,-0.952230234983771,-1.15956716753111,-1.18574829319904,-1.14892955986862,-1.02372093762343,-1.07291006145463,-1.1291698495254,-1.05404132937104,-1.02712473376586,-1.04267380747744,-1.12362029430939,-1.04933859651009,-1.09908232940807,-1.12995263912325,-0.981392158035812,-1.13614120658278,-1.1082599106494
-1.13105098490569,-1.05853825179622,-1.08295512342708,-1.08927429223733,-1.1295979240181,-1.0781067976958,-0.990466879772904,-1.20106805377022,-1.09885611024274,-1.09868807567812,-1.23252814474163,-1.23663414173392,-1.06222772076404,-0.997035364984525,-1.21362831014363,-1.24128350165963,-1.20307673724863,-1.07206784964161,-1.12315457921934,-1.18179034846495,-1.10362920856075,-1.07540499935787,-1.09127208108902,-1.17576055251581,-1.09814130441913,-1.15097448370593,-1.18288700789688,-1.02748170986569,-1.18949716438574,-1.16042900886793
-1.18296006080813,-1.1064880793099,-1.13252641436824,-1.13948353641708,-1.18013600399789,-1.12719346518529,-1.03537237747873,-1.25538159615657,-1.14858412728588,-1.14844240288707,-1.28849343518293,-1.29272377805691,-1.11105651557632,-1.04237441112713,-1.26832299445218,-1.29747616886659,-1.25787295007459,-1.12099584734119,-1.17399265315789,-1.23502657381626,-1.15380847190771,-1.1242598160969,-1.14043841220826,-1.22850533497795,-1.14751184180768,-1.20349055377586,-1.23644773328199,-1.07411840856859,-1.24348782999511,-1.21322150492576
-1.23546051901944,-1.15496838858815,-1.18265897188062,-1.1902699003441,-1.23121851836061,-1.17682946632463,-1.08077526112914,-1.3102950370958,-1.1988614121081,-1.19874711441253,-1.34508273918652,-1.34943736612928,-1.16044314178927,-1.08821903911491,-1.32361743402873,-1.35429139678402,-1.31328390615979,-1.17047421806118,-1.22539270308576,-1.28884565472523,-1.20454777238247,-1.17365869424771,-1.1901424323504,-1.28182223825889,-1.1974197943166,-1.25659759448536,-1.29060153518151,-1.12127317845421,-1.29807955700303,-1.26660440182492
-1.28852043218257,-1.20395017034721,-1.23332240319432,-1.24160232329826,-1.28281536785616,-1.22698491027004,-1.12664833166636,-1.36577559778968,-1.24965791822926,-1.24957212185856,-1.40226211158677,-1.40674093291996,-1.21035749570131,-1.13454168055019,-1.37947876111466,-1.41169523180581,-1.36927623681571,-1.22047307612894,-1.27732400515563,-1.34321561498393,-1.2558166096284,-1.22357196847884,-1.24035460047037,-1.33567974449827,-1.24783557792982,-1.31026354718778,-1.34531603486608,-1.16891773096426,-1.35323960815497,-1.320545592686
-1.34210875126259,-1.2534052235971,-1.28448715402038,-1.29345059616729,-1.33489730161044,-1.27763073488363,-1.17296514757938,-1.42179141263911,-1.30094443682143,-1.30088817510259,-1.45999854877378,-1.46460144862743,-1.26077030114434,-1.18131553267698,-1.43587502643942,-1.46965466463024,-1.4258174967486,-1.27096336266272,-1.32975669165075,-1.39810537282445,-1.30758532976907,-1.27397079764643,-1.29104620271658,-1.39004722117398,-1.29873043871995,-1.36445723959076,-1.40055975480824,-1.21702456442503,-1.40893615520807,-1.37501386060263
-1.39619530547342,-1.30330615545543,-1.33612450842514,-1.34578536136218,-1.38743591690488,-1.3287387065785,-1.21970002469226,-1.47831152911858,-1.35269259653534,-1.35266686212513,-1.51825998861304,-1.52298682659438,-1.31165310936217,-1.22851455817918,-1.49277519908086,-1.52813763016511,-1.48287616398357,-1.32191684542376,-1.38266175082366,-1.4534847407575,-1.35982512526177,-1.32482716462763,-1.34218935223307,-1.44489492091344,-1.35007645264236,-1.41914838566108,-1.4563021185552,-1.26556696385423,-1.46513827882422,-1.42997887853314
-1.45075080222924,-1.35362638100108,-1.38820658873998,-1.39857811276288,-1.44040365899966,-1.38028142020166,-1.26682803599795,-1.53530590768007,-1.40487486336403,-1.40488060887675,-1.5770153103848,-1.58186592324326,-1.36297829892501,-1.27611348502271,-1.55014916635789,-1.58711300745579,-1.54042163980841,-1.37330611870636,-1.43601102677028,-1.50932442544681,-1.41250803478638,-1.37611387619254,-1.39375698900095,-1.50019398134588,-1.40184652536921,-1.47430758555561,-1.51251345063121,-1.31451900081012,-1.52181596848898,-1.48541120921931
