"x","y","z","D"
3.42281879194631,0.105263157894737,0.64,-0.267862495335749
3.52348993288591,0.105263157894737,0.64,-0.282927256464169
3.6241610738255,0.105263157894737,0.64,-0.29832558959845
3.7248322147651,0.105263157894737,0.64,-0.31405162897941
3.8255033557047,0.105263157894737,0.64,-0.330099565631899
3.9261744966443,0.105263157894737,0.64,-0.346463646665858
4.02684563758389,0.105263157894737,0.64,-0.363138174774468
4.12751677852349,0.105263157894737,0.64,-0.380117507838822
4.22818791946309,0.105263157894737,0.64,-0.397396058583134
4.32885906040268,0.105263157894737,0.64,-0.414968294250014
4.42953020134228,0.105263157894737,0.64,-0.432828736282503
4.53020134228188,0.105263157894737,0.64,-0.450971960010241
4.63087248322148,0.105263157894737,0.64,-0.469392594342709
4.73154362416107,0.105263157894737,0.64,-0.488085321474741
4.83221476510067,0.105263157894737,0.64,-0.50704487660959
4.93288590604027,0.105263157894737,0.64,-0.526266047703745
5.03355704697987,0.105263157894737,0.64,-0.54574367523616
5.13422818791946,0.105263157894737,0.64,-0.565472652002941
5.23489932885906,0.105263157894737,0.64,-0.585447922937203
5.33557046979866,0.105263157894737,0.64,-0.605664484952733
5.43624161073825,0.105263157894737,0.64,-0.626117386809437
5.53691275167785,0.105263157894737,0.64,-0.646801728998175
5.63758389261745,0.105263157894737,0.64,-0.667712663642476
5.73825503355705,0.105263157894737,0.64,-0.688845394414721
5.83892617449664,0.105263157894737,0.64,-0.71019517646456
5.93959731543624,0.105263157894737,0.64,-0.731757316357611
6.04026845637584,0.105263157894737,0.64,-0.753527172022774
6.14093959731544,0.105263157894737,0.64,-0.775500152706744
